seq_id,print_id,tile_id,saturated
1800,SI266220200309225433,8,0
1801,SI266220200309225433,9,71
1802,SI266220200309225433,10,0
1803,SI266220200309225433,11,0
1804,SI266220200309225433,12,0
1805,SI266220200309225433,13,0
1806,SI266220200309225433,14,0
1807,SI266220200309225433,15,0
1808,SI266220200309225433,0,0
1809,SI266220200309225433,1,0
1810,SI266220200309225433,2,0
1811,SI266220200309225433,3,3212
1812,SI266220200309225433,4,0
1813,SI266220200309225433,5,0
1814,SI266220200309225433,6,0
1815,SI266220200309225433,7,1047
1816,SI266220200309225433,8,0
1817,SI266220200309225433,9,25
1818,SI266220200309225433,10,85
1819,SI266220200309225433,11,0
1820,SI266220200309225433,12,0
1821,SI266220200309225433,13,0
1822,SI266220200309225433,14,0
1823,SI266220200309225433,15,0
1824,SI266220200309225433,0,0
1825,SI266220200309225433,1,0
1826,SI266220200309225433,2,0
1827,SI266220200309225433,3,3446
1828,SI266220200309225433,4,0
1829,SI266220200309225433,5,0
1830,SI266220200309225433,6,0
1831,SI266220200309225433,7,675
1832,SI266220200309225433,8,0
1833,SI266220200309225433,9,116
1834,SI266220200309225433,10,0
1835,SI266220200309225433,11,0
1836,SI266220200309225433,12,0
1837,SI266220200309225433,13,0
1838,SI266220200309225433,14,0
1839,SI266220200309225433,15,0
1840,SI266220200309225433,0,0
1841,SI266220200309225433,1,0
1842,SI266220200309225433,2,0
1843,SI266220200309225433,3,1818
1844,SI266220200309225433,4,0
1845,SI266220200309225433,5,0
1846,SI266220200309225433,6,0
1847,SI266220200309225433,7,440
1848,SI266220200309225433,8,0
1849,SI266220200309225433,9,38
1850,SI266220200309225433,10,89
1851,SI266220200309225433,11,0
1852,SI266220200309225433,12,0
1853,SI266220200309225433,13,0
1854,SI266220200309225433,14,0
1855,SI266220200309225433,15,0
1856,SI266220200309225433,0,0
1857,SI266220200309225433,1,0
1858,SI266220200309225433,2,0
1859,SI266220200309225433,3,2026
1860,SI266220200309225433,4,0
1861,SI266220200309225433,5,0
1862,SI266220200309225433,6,0
1863,SI266220200309225433,7,644
1864,SI266220200309225433,8,0
1865,SI266220200309225433,9,1
1866,SI266220200309225433,10,41
1867,SI266220200309225433,11,0
1868,SI266220200309225433,12,0
1869,SI266220200309225433,13,0
1870,SI266220200309225433,14,0
1871,SI266220200309225433,15,0
1872,SI266220200309225433,0,0
1873,SI266220200309225433,1,0
1874,SI266220200309225433,2,0
1875,SI266220200309225433,3,2425
1876,SI266220200309225433,4,0
1877,SI266220200309225433,5,0
1878,SI266220200309225433,6,0
1879,SI266220200309225433,7,157
1880,SI266220200309225433,8,0
1881,SI266220200309225433,9,58
1882,SI266220200309225433,10,31
1883,SI266220200309225433,11,0
1884,SI266220200309225433,12,0
1885,SI266220200309225433,13,0
1886,SI266220200309225433,14,0
1887,SI266220200309225433,15,0
1888,SI266220200309225433,0,0
1889,SI266220200309225433,1,0
1890,SI266220200309225433,2,0
1891,SI266220200309225433,3,2971
1892,SI266220200309225433,4,0
1893,SI266220200309225433,5,0
1894,SI266220200309225433,6,0
1895,SI266220200309225433,7,996
1896,SI266220200309225433,8,0
1897,SI266220200309225433,9,67
1898,SI266220200309225433,10,0
1899,SI266220200309225433,11,0
1900,SI266220200309225433,12,0
1901,SI266220200309225433,13,0
1902,SI266220200309225433,14,0
1903,SI266220200309225433,15,0
1904,SI266220200309225433,0,0
1905,SI266220200309225433,1,0
1906,SI266220200309225433,2,0
1907,SI266220200309225433,3,3911
1908,SI266220200309225433,4,0
1909,SI266220200309225433,5,0
1910,SI266220200309225433,6,0
1911,SI266220200309225433,7,1280
1912,SI266220200309225433,8,0
1913,SI266220200309225433,9,107
1914,SI266220200309225433,10,0
1915,SI266220200309225433,11,0
1916,SI266220200309225433,12,0
1917,SI266220200309225433,13,0
1918,SI266220200309225433,14,0
1919,SI266220200309225433,15,0
1920,SI266220200309225433,0,0
1921,SI266220200309225433,1,0
1922,SI266220200309225433,2,0
1923,SI266220200309225433,3,1465
1924,SI266220200309225433,4,0
1925,SI266220200309225433,5,0
1926,SI266220200309225433,6,0
1927,SI266220200309225433,7,204
1928,SI266220200309225433,8,0
1929,SI266220200309225433,9,27
1930,SI266220200309225433,10,0
1931,SI266220200309225433,11,0
1932,SI266220200309225433,12,0
1933,SI266220200309225433,13,0
1934,SI266220200309225433,14,0
1935,SI266220200309225433,15,0
1936,SI266220200309225433,0,0
1937,SI266220200309225433,1,0
1938,SI266220200309225433,2,0
1939,SI266220200309225433,3,3856
1940,SI266220200309225433,4,0
1941,SI266220200309225433,5,0
1942,SI266220200309225433,6,0
1943,SI266220200309225433,7,990
1944,SI266220200309225433,8,0
1945,SI266220200309225433,9,0
1946,SI266220200309225433,10,180
1947,SI266220200309225433,11,0
1948,SI266220200309225433,12,0
1949,SI266220200309225433,13,0
1950,SI266220200309225433,14,0
1951,SI266220200309225433,15,0
1952,SI266220200309225433,0,0
1953,SI266220200309225433,1,0
1954,SI266220200309225433,2,0
1955,SI266220200309225433,3,2533
1956,SI266220200309225433,4,0
1957,SI266220200309225433,5,0
1958,SI266220200309225433,6,0
1959,SI266220200309225433,7,424
1960,SI266220200309225433,8,0
1961,SI266220200309225433,9,70
1962,SI266220200309225433,10,80
1963,SI266220200309225433,11,0
1964,SI266220200309225433,12,0
1965,SI266220200309225433,13,0
1966,SI266220200309225433,14,0
1967,SI266220200309225433,15,0
1968,SI266220200309225433,0,0
1969,SI266220200309225433,1,0
1970,SI266220200309225433,2,0
1971,SI266220200309225433,3,2642
1972,SI266220200309225433,4,0
1973,SI266220200309225433,5,0
1974,SI266220200309225433,6,0
1975,SI266220200309225433,7,327
1976,SI266220200309225433,8,0
1977,SI266220200309225433,9,110
1978,SI266220200309225433,10,0
1979,SI266220200309225433,11,0
1980,SI266220200309225433,12,0
1981,SI266220200309225433,13,0
1982,SI266220200309225433,14,0
1983,SI266220200309225433,15,0
1984,SI266220200309225433,0,0
1985,SI266220200309225433,1,0
1986,SI266220200309225433,2,0
1987,SI266220200309225433,3,7919
1988,SI266220200309225433,4,0
1989,SI266220200309225433,5,0
1990,SI266220200309225433,6,0
1991,SI266220200309225433,7,3266
1992,SI266220200309225433,8,0
1993,SI266220200309225433,9,57
1994,SI266220200309225433,10,0
1995,SI266220200309225433,11,0
1996,SI266220200309225433,12,0
1997,SI266220200309225433,13,0
1998,SI266220200309225433,14,0
1999,SI266220200309225433,15,0
2000,SI266220200309225433,0,0
2001,SI266220200309225433,1,0
2002,SI266220200309225433,2,0
2003,SI266220200309225433,3,2163
2004,SI266220200309225433,4,0
2005,SI266220200309225433,5,0
2006,SI266220200309225433,6,0
2007,SI266220200309225433,7,314
2008,SI266220200309225433,8,0
2009,SI266220200309225433,9,92
2010,SI266220200309225433,10,0
2011,SI266220200309225433,11,0
2012,SI266220200309225433,12,0
2013,SI266220200309225433,13,0
2014,SI266220200309225433,14,0
2015,SI266220200309225433,15,0
2016,SI266220200309225433,0,0
2017,SI266220200309225433,1,0
2018,SI266220200309225433,2,0
2019,SI266220200309225433,3,1596
2020,SI266220200309225433,4,0
2021,SI266220200309225433,5,0
2022,SI266220200309225433,6,0
2023,SI266220200309225433,7,422
2024,SI266220200309225433,8,0
2025,SI266220200309225433,9,25
2026,SI266220200309225433,10,107
2027,SI266220200309225433,11,0
2028,SI266220200309225433,12,0
2029,SI266220200309225433,13,0
2030,SI266220200309225433,14,0
2031,SI266220200309225433,15,0
2032,SI266220200309225433,0,0
2033,SI266220200309225433,1,0
2034,SI266220200309225433,2,0
2035,SI266220200309225433,3,2524
2036,SI266220200309225433,4,0
2037,SI266220200309225433,5,0
2038,SI266220200309225433,6,0
2039,SI266220200309225433,7,1037
2040,SI266220200309225433,8,0
2041,SI266220200309225433,9,23
2042,SI266220200309225433,10,70
2043,SI266220200309225433,11,0
2044,SI266220200309225433,12,0
2045,SI266220200309225433,13,0
2046,SI266220200309225433,14,0
2047,SI266220200309225433,15,0
2048,SI266220200309225433,0,0
2049,SI266220200309225433,1,0
2050,SI266220200309225433,2,0
2051,SI266220200309225433,3,2307
2052,SI266220200309225433,4,0
2053,SI266220200309225433,5,0
2054,SI266220200309225433,6,0
2055,SI266220200309225433,7,23
2056,SI266220200309225433,8,0
2057,SI266220200309225433,9,71
2058,SI266220200309225433,10,0
2059,SI266220200309225433,11,0
2060,SI266220200309225433,12,0
2061,SI266220200309225433,13,0
2062,SI266220200309225433,14,0
2063,SI266220200309225433,15,0
2064,SI266220200309225433,0,0
2065,SI266220200309225433,1,0
2066,SI266220200309225433,2,0
2067,SI266220200309225433,3,5023
2068,SI266220200309225433,4,0
2069,SI266220200309225433,5,0
2070,SI266220200309225433,6,0
2071,SI266220200309225433,7,1647
2072,SI266220200309225433,8,0
2073,SI266220200309225433,9,37
2074,SI266220200309225433,10,48
2075,SI266220200309225433,11,0
2076,SI266220200309225433,12,0
2077,SI266220200309225433,13,0
2078,SI266220200309225433,14,0
2079,SI266220200309225433,15,0
2080,SI266220200309225433,0,0
2081,SI266220200309225433,1,0
2082,SI266220200309225433,2,0
2083,SI266220200309225433,3,2904
2084,SI266220200309225433,4,0
2085,SI266220200309225433,5,0
2086,SI266220200309225433,6,0
2087,SI266220200309225433,7,798
2088,SI266220200309225433,8,0
2089,SI266220200309225433,9,117
2090,SI266220200309225433,10,0
2091,SI266220200309225433,11,0
2092,SI266220200309225433,12,0
2093,SI266220200309225433,13,0
2094,SI266220200309225433,14,0
2095,SI266220200309225433,15,0
2096,SI266220200309225433,0,0
2097,SI266220200309225433,1,0
2098,SI266220200309225433,2,0
2099,SI266220200309225433,3,1746
2100,SI266220200309225433,4,0
2101,SI266220200309225433,5,0
2102,SI266220200309225433,6,0
2103,SI266220200309225433,7,475
2104,SI266220200309225433,8,0
2105,SI266220200309225433,9,47
2106,SI266220200309225433,10,66
2107,SI266220200309225433,11,0
2108,SI266220200309225433,12,0
2109,SI266220200309225433,13,0
2110,SI266220200309225433,14,0
2111,SI266220200309225433,15,0
2112,SI266220200309225433,0,0
2113,SI266220200309225433,1,0
2114,SI266220200309225433,2,0
2115,SI266220200309225433,3,5072
2116,SI266220200309225433,4,0
2117,SI266220200309225433,5,0
2118,SI266220200309225433,6,0
2119,SI266220200309225433,7,3210
2120,SI266220200309225433,8,0
2121,SI266220200309225433,9,87
2122,SI266220200309225433,10,242
2123,SI266220200309225433,11,0
2124,SI266220200309225433,12,0
2125,SI266220200309225433,13,0
2126,SI266220200309225433,14,0
2127,SI266220200309225433,15,0
2128,SI266220200309225433,0,0
2129,SI266220200309225433,1,0
2130,SI266220200309225433,2,0
2131,SI266220200309225433,3,2712
2132,SI266220200309225433,4,0
2133,SI266220200309225433,5,0
2134,SI266220200309225433,6,0
2135,SI266220200309225433,7,295
2136,SI266220200309225433,8,0
2137,SI266220200309225433,9,94
2138,SI266220200309225433,10,50
2139,SI266220200309225433,11,0
2140,SI266220200309225433,12,0
2141,SI266220200309225433,13,0
2142,SI266220200309225433,14,0
2143,SI266220200309225433,15,0
2144,SI266220200309225433,0,0
2145,SI266220200309225433,1,0
2146,SI266220200309225433,2,0
2147,SI266220200309225433,3,2595
2148,SI266220200309225433,4,0
2149,SI266220200309225433,5,0
2150,SI266220200309225433,6,0
2151,SI266220200309225433,7,881
2152,SI266220200309225433,8,0
2153,SI266220200309225433,9,123
2154,SI266220200309225433,10,1
2155,SI266220200309225433,11,0
2156,SI266220200309225433,12,0
2157,SI266220200309225433,13,0
2158,SI266220200309225433,14,0
2159,SI266220200309225433,15,0
2160,SI266220200309225433,0,0
2161,SI266220200309225433,1,0
2162,SI266220200309225433,2,0
2163,SI266220200309225433,3,6586
2164,SI266220200309225433,4,0
2165,SI266220200309225433,5,0
2166,SI266220200309225433,6,0
2167,SI266220200309225433,7,2481
2168,SI266220200309225433,8,0
2169,SI266220200309225433,9,131
2170,SI266220200309225433,10,0
2171,SI266220200309225433,11,0
2172,SI266220200309225433,12,0
2173,SI266220200309225433,13,0
2174,SI266220200309225433,14,0
2175,SI266220200309225433,15,0
2176,SI266220200309225433,0,0
2177,SI266220200309225433,1,0
2178,SI266220200309225433,2,0
2179,SI266220200309225433,3,1116
2180,SI266220200309225433,4,0
2181,SI266220200309225433,5,0
2182,SI266220200309225433,6,0
2183,SI266220200309225433,7,159
2184,SI266220200309225433,8,0
2185,SI266220200309225433,9,41
2186,SI266220200309225433,10,0
2187,SI266220200309225433,11,0
2188,SI266220200309225433,12,0
2189,SI266220200309225433,13,0
2190,SI266220200309225433,14,0
2191,SI266220200309225433,15,0
2192,SI266220200309225433,0,0
2193,SI266220200309225433,1,0
2194,SI266220200309225433,2,0
2195,SI266220200309225433,3,1730
2196,SI266220200309225433,4,0
2197,SI266220200309225433,5,0
2198,SI266220200309225433,6,0
2199,SI266220200309225433,7,819
2200,SI266220200309225433,8,0
2201,SI266220200309225433,9,0
2202,SI266220200309225433,10,147
2203,SI266220200309225433,11,0
2204,SI266220200309225433,12,0
2205,SI266220200309225433,13,0
2206,SI266220200309225433,14,0
2207,SI266220200309225433,15,0
2208,SI266220200309225433,0,0
2209,SI266220200309225433,1,0
2210,SI266220200309225433,2,0
2211,SI266220200309225433,3,2736
2212,SI266220200309225433,4,0
2213,SI266220200309225433,5,0
2214,SI266220200309225433,6,0
2215,SI266220200309225433,7,464
2216,SI266220200309225433,8,0
2217,SI266220200309225433,9,47
2218,SI266220200309225433,10,81
2219,SI266220200309225433,11,0
2220,SI266220200309225433,12,0
2221,SI266220200309225433,13,0
2222,SI266220200309225433,14,0
2223,SI266220200309225433,15,0
2224,SI266220200309225433,0,0
2225,SI266220200309225433,1,0
2226,SI266220200309225433,2,0
2227,SI266220200309225433,3,2721
2228,SI266220200309225433,4,0
2229,SI266220200309225433,5,0
2230,SI266220200309225433,6,0
2231,SI266220200309225433,7,394
2232,SI266220200309225433,8,0
2233,SI266220200309225433,9,77
2234,SI266220200309225433,10,0
2235,SI266220200309225433,11,0
2236,SI266220200309225433,12,0
2237,SI266220200309225433,13,0
2238,SI266220200309225433,14,0
2239,SI266220200309225433,15,0
2240,SI266220200309225433,0,0
2241,SI266220200309225433,1,0
2242,SI266220200309225433,2,0
2243,SI266220200309225433,3,7759
2244,SI266220200309225433,4,0
2245,SI266220200309225433,5,0
2246,SI266220200309225433,6,0
2247,SI266220200309225433,7,3499
2248,SI266220200309225433,8,0
2249,SI266220200309225433,9,27
2250,SI266220200309225433,10,41
2251,SI266220200309225433,11,0
2252,SI266220200309225433,12,0
2253,SI266220200309225433,13,0
2254,SI266220200309225433,14,0
2255,SI266220200309225433,15,0
2256,SI266220200309225433,0,0
2257,SI266220200309225433,1,0
2258,SI266220200309225433,2,0
2259,SI266220200309225433,3,2158
2260,SI266220200309225433,4,0
2261,SI266220200309225433,5,0
2262,SI266220200309225433,6,0
2263,SI266220200309225433,7,621
2264,SI266220200309225433,8,0
2265,SI266220200309225433,9,141
2266,SI266220200309225433,10,0
2267,SI266220200309225433,11,0
2268,SI266220200309225433,12,0
2269,SI266220200309225433,13,0
2270,SI266220200309225433,14,0
2271,SI266220200309225433,15,0
2272,SI266220200309225433,0,0
2273,SI266220200309225433,1,0
2274,SI266220200309225433,2,0
2275,SI266220200309225433,3,1590
2276,SI266220200309225433,4,0
2277,SI266220200309225433,5,0
2278,SI266220200309225433,6,0
2279,SI266220200309225433,7,525
2280,SI266220200309225433,8,0
2281,SI266220200309225433,9,12
2282,SI266220200309225433,10,132
2283,SI266220200309225433,11,0
2284,SI266220200309225433,12,0
2285,SI266220200309225433,13,0
2286,SI266220200309225433,14,0
2287,SI266220200309225433,15,0
2288,SI266220200309225433,0,0
2289,SI266220200309225433,1,0
2290,SI266220200309225433,2,0
2291,SI266220200309225433,3,3039
2292,SI266220200309225433,4,0
2293,SI266220200309225433,5,0
2294,SI266220200309225433,6,0
2295,SI266220200309225433,7,568
2296,SI266220200309225433,8,0
2297,SI266220200309225433,9,11
2298,SI266220200309225433,10,57
2299,SI266220200309225433,11,0
2300,SI266220200309225433,12,0
2301,SI266220200309225433,13,0
2302,SI266220200309225433,14,0
2303,SI266220200309225433,15,0
2304,SI266220200309225433,0,0
2305,SI266220200309225433,1,0
2306,SI266220200309225433,2,0
2307,SI266220200309225433,3,2250
2308,SI266220200309225433,4,0
2309,SI266220200309225433,5,0
2310,SI266220200309225433,6,0
2311,SI266220200309225433,7,30
2312,SI266220200309225433,8,0
2313,SI266220200309225433,9,70
2314,SI266220200309225433,10,0
2315,SI266220200309225433,11,0
2316,SI266220200309225433,12,0
2317,SI266220200309225433,13,0
2318,SI266220200309225433,14,0
2319,SI266220200309225433,15,0
2320,SI266220200309225433,0,0
2321,SI266220200309225433,1,0
2322,SI266220200309225433,2,0
2323,SI266220200309225433,3,3339
2324,SI266220200309225433,4,0
2325,SI266220200309225433,5,0
2326,SI266220200309225433,6,0
2327,SI266220200309225433,7,867
2328,SI266220200309225433,8,0
2329,SI266220200309225433,9,46
2330,SI266220200309225433,10,0
2331,SI266220200309225433,11,0
2332,SI266220200309225433,12,0
2333,SI266220200309225433,13,0
2334,SI266220200309225433,14,0
2335,SI266220200309225433,15,0
2336,SI266220200309225433,0,0
2337,SI266220200309225433,1,0
2338,SI266220200309225433,2,0
2339,SI266220200309225433,3,2689
2340,SI266220200309225433,4,0
2341,SI266220200309225433,5,0
2342,SI266220200309225433,6,0
2343,SI266220200309225433,7,850
2344,SI266220200309225433,8,0
2345,SI266220200309225433,9,119
2346,SI266220200309225433,10,9
2347,SI266220200309225433,11,0
2348,SI266220200309225433,12,0
2349,SI266220200309225433,13,0
2350,SI266220200309225433,14,0
2351,SI266220200309225433,15,0
2352,SI266220200309225433,0,0
2353,SI266220200309225433,1,0
2354,SI266220200309225433,2,0
2355,SI266220200309225433,3,2090
2356,SI266220200309225433,4,0
2357,SI266220200309225433,5,0
2358,SI266220200309225433,6,0
2359,SI266220200309225433,7,484
2360,SI266220200309225433,8,0
2361,SI266220200309225433,9,49
2362,SI266220200309225433,10,17
2363,SI266220200309225433,11,0
2364,SI266220200309225433,12,0
2365,SI266220200309225433,13,0
2366,SI266220200309225433,14,0
2367,SI266220200309225433,15,0
2368,SI266220200309225433,0,0
2369,SI266220200309225433,1,0
2370,SI266220200309225433,2,14
2371,SI266220200309225433,3,3876
2372,SI266220200309225433,4,0
2373,SI266220200309225433,5,0
2374,SI266220200309225433,6,0
2375,SI266220200309225433,7,1177
2376,SI266220200309225433,8,0
2377,SI266220200309225433,9,0
2378,SI266220200309225433,10,91
2379,SI266220200309225433,11,0
2380,SI266220200309225433,12,0
2381,SI266220200309225433,13,0
2382,SI266220200309225433,14,0
2383,SI266220200309225433,15,0
2384,SI266220200309225433,0,0
2385,SI266220200309225433,1,0
2386,SI266220200309225433,2,0
2387,SI266220200309225433,3,2806
2388,SI266220200309225433,4,0
2389,SI266220200309225433,5,0
2390,SI266220200309225433,6,0
2391,SI266220200309225433,7,474
2392,SI266220200309225433,8,0
2393,SI266220200309225433,9,63
2394,SI266220200309225433,10,72
2395,SI266220200309225433,11,0
2396,SI266220200309225433,12,0
2397,SI266220200309225433,13,0
2398,SI266220200309225433,14,0
2399,SI266220200309225433,15,0
2400,SI266220200309225433,0,0
2401,SI266220200309225433,1,0
2402,SI266220200309225433,2,0
2403,SI266220200309225433,3,3192
2404,SI266220200309225433,4,0
2405,SI266220200309225433,5,0
2406,SI266220200309225433,6,0
2407,SI266220200309225433,7,423
2408,SI266220200309225433,8,0
2409,SI266220200309225433,9,63
2410,SI266220200309225433,10,0
2411,SI266220200309225433,11,0
2412,SI266220200309225433,12,0
2413,SI266220200309225433,13,0
2414,SI266220200309225433,14,0
2415,SI266220200309225433,15,0
2416,SI266220200309225433,0,0
2417,SI266220200309225433,1,0
2418,SI266220200309225433,2,0
2419,SI266220200309225433,3,6239
2420,SI266220200309225433,4,0
2421,SI266220200309225433,5,0
2422,SI266220200309225433,6,0
2423,SI266220200309225433,7,1425
2424,SI266220200309225433,8,0
2425,SI266220200309225433,9,56
2426,SI266220200309225433,10,0
2427,SI266220200309225433,11,0
2428,SI266220200309225433,12,0
2429,SI266220200309225433,13,0
2430,SI266220200309225433,14,0
2431,SI266220200309225433,15,0
2432,SI266220200309225433,0,0
2433,SI266220200309225433,1,0
2434,SI266220200309225433,2,0
2435,SI266220200309225433,3,1761
2436,SI266220200309225433,4,0
2437,SI266220200309225433,5,0
2438,SI266220200309225433,6,0
2439,SI266220200309225433,7,620
2440,SI266220200309225433,8,0
2441,SI266220200309225433,9,38
2442,SI266220200309225433,10,0
2443,SI266220200309225433,11,0
2444,SI266220200309225433,12,0
2445,SI266220200309225433,13,0
2446,SI266220200309225433,14,0
2447,SI266220200309225433,15,0
2448,SI266220200309225433,0,0
2449,SI266220200309225433,1,0
2450,SI266220200309225433,2,0
2451,SI266220200309225433,3,1382
2452,SI266220200309225433,4,0
2453,SI266220200309225433,5,0
2454,SI266220200309225433,6,0
2455,SI266220200309225433,7,339
2456,SI266220200309225433,8,0
2457,SI266220200309225433,9,0
2458,SI266220200309225433,10,112
2459,SI266220200309225433,11,0
2460,SI266220200309225433,12,0
2461,SI266220200309225433,13,0
2462,SI266220200309225433,14,0
2463,SI266220200309225433,15,0
2464,SI266220200309225433,0,0
2465,SI266220200309225433,1,0
2466,SI266220200309225433,2,0
2467,SI266220200309225433,3,2638
2468,SI266220200309225433,4,0
2469,SI266220200309225433,5,0
2470,SI266220200309225433,6,0
2471,SI266220200309225433,7,472
2472,SI266220200309225433,8,0
2473,SI266220200309225433,9,42
2474,SI266220200309225433,10,53
2475,SI266220200309225433,11,0
2476,SI266220200309225433,12,0
2477,SI266220200309225433,13,0
2478,SI266220200309225433,14,0
2479,SI266220200309225433,15,0
2480,SI266220200309225433,0,0
2481,SI266220200309225433,1,0
2482,SI266220200309225433,2,0
2483,SI266220200309225433,3,3125
2484,SI266220200309225433,4,0
2485,SI266220200309225433,5,0
2486,SI266220200309225433,6,0
2487,SI266220200309225433,7,719
2488,SI266220200309225433,8,0
2489,SI266220200309225433,9,59
2490,SI266220200309225433,10,0
2491,SI266220200309225433,11,0
2492,SI266220200309225433,12,0
2493,SI266220200309225433,13,0
2494,SI266220200309225433,14,0
2495,SI266220200309225433,15,0
2496,SI266220200309225433,0,0
2497,SI266220200309225433,1,0
2498,SI266220200309225433,2,0
2499,SI266220200309225433,3,5526
2500,SI266220200309225433,4,0
2501,SI266220200309225433,5,0
2502,SI266220200309225433,6,0
2503,SI266220200309225433,7,752
2504,SI266220200309225433,8,0
2505,SI266220200309225433,9,0
2506,SI266220200309225433,10,9
2507,SI266220200309225433,11,0
2508,SI266220200309225433,12,0
2509,SI266220200309225433,13,0
2510,SI266220200309225433,14,0
2511,SI266220200309225433,15,0
2512,SI266220200309225433,0,0
2513,SI266220200309225433,1,0
2514,SI266220200309225433,2,0
2515,SI266220200309225433,3,2556
2516,SI266220200309225433,4,0
2517,SI266220200309225433,5,0
2518,SI266220200309225433,6,0
2519,SI266220200309225433,7,638
2520,SI266220200309225433,8,0
2521,SI266220200309225433,9,144
2522,SI266220200309225433,10,0
2523,SI266220200309225433,11,0
2524,SI266220200309225433,12,0
2525,SI266220200309225433,13,0
2526,SI266220200309225433,14,0
2527,SI266220200309225433,15,0
2528,SI266220200309225433,0,0
2529,SI266220200309225433,1,0
2530,SI266220200309225433,2,0
2531,SI266220200309225433,3,1883
2532,SI266220200309225433,4,0
2533,SI266220200309225433,5,0
2534,SI266220200309225433,6,0
2535,SI266220200309225433,7,536
2536,SI266220200309225433,8,0
2537,SI266220200309225433,9,33
2538,SI266220200309225433,10,104
2539,SI266220200309225433,11,0
2540,SI266220200309225433,12,0
2541,SI266220200309225433,13,0
2542,SI266220200309225433,14,0
2543,SI266220200309225433,15,0
2544,SI266220200309225433,0,0
2545,SI266220200309225433,1,0
2546,SI266220200309225433,2,0
2547,SI266220200309225433,3,4786
2548,SI266220200309225433,4,0
2549,SI266220200309225433,5,0
2550,SI266220200309225433,6,0
2551,SI266220200309225433,7,1227
2552,SI266220200309225433,8,0
2553,SI266220200309225433,9,27
2554,SI266220200309225433,10,15
2555,SI266220200309225433,11,0
2556,SI266220200309225433,12,0
2557,SI266220200309225433,13,0
2558,SI266220200309225433,14,0
2559,SI266220200309225433,15,0
2560,SI266220200309225433,0,0
2561,SI266220200309225433,1,0
2562,SI266220200309225433,2,0
2563,SI266220200309225433,3,3549
2564,SI266220200309225433,4,0
2565,SI266220200309225433,5,0
2566,SI266220200309225433,6,0
2567,SI266220200309225433,7,991
2568,SI266220200309225433,8,0
2569,SI266220200309225433,9,91
2570,SI266220200309225433,10,16
2571,SI266220200309225433,11,0
2572,SI266220200309225433,12,0
2573,SI266220200309225433,13,0
2574,SI266220200309225433,14,0
2575,SI266220200309225433,15,0
2576,SI266220200309225433,0,0
2577,SI266220200309225433,1,0
2578,SI266220200309225433,2,0
2579,SI266220200309225433,3,3389
2580,SI266220200309225433,4,0
2581,SI266220200309225433,5,0
2582,SI266220200309225433,6,0
2583,SI266220200309225433,7,1209
2584,SI266220200309225433,8,0
2585,SI266220200309225433,9,79
2586,SI266220200309225433,10,0
2587,SI266220200309225433,11,0
2588,SI266220200309225433,12,0
2589,SI266220200309225433,13,0
2590,SI266220200309225433,14,0
2591,SI266220200309225433,15,0
2592,SI266220200309225433,0,0
2593,SI266220200309225433,1,0
2594,SI266220200309225433,2,0
2595,SI266220200309225433,3,5772
2596,SI266220200309225433,4,0
2597,SI266220200309225433,5,0
2598,SI266220200309225433,6,0
2599,SI266220200309225433,7,1451
2600,SI266220200309225433,8,0
2601,SI266220200309225433,9,135
2602,SI266220200309225433,10,10
2603,SI266220200309225433,11,0
2604,SI266220200309225433,12,0
2605,SI266220200309225433,13,0
2606,SI266220200309225433,14,0
2607,SI266220200309225433,15,0
2608,SI266220200309225433,0,0
2609,SI266220200309225433,1,0
2610,SI266220200309225433,2,0
2611,SI266220200309225433,3,2647
2612,SI266220200309225433,4,0
2613,SI266220200309225433,5,0
2614,SI266220200309225433,6,0
2615,SI266220200309225433,7,695
2616,SI266220200309225433,8,0
2617,SI266220200309225433,9,41
2618,SI266220200309225433,10,0
2619,SI266220200309225433,11,0
2620,SI266220200309225433,12,0
2621,SI266220200309225433,13,0
2622,SI266220200309225433,14,0
2623,SI266220200309225433,15,0
2624,SI266220200309225433,0,0
2625,SI266220200309225433,1,0
2626,SI266220200309225433,2,0
2627,SI266220200309225433,3,2245
2628,SI266220200309225433,4,0
2629,SI266220200309225433,5,0
2630,SI266220200309225433,6,0
2631,SI266220200309225433,7,702
2632,SI266220200309225433,8,0
2633,SI266220200309225433,9,0
2634,SI266220200309225433,10,120
2635,SI266220200309225433,11,0
2636,SI266220200309225433,12,0
2637,SI266220200309225433,13,0
2638,SI266220200309225433,14,0
2639,SI266220200309225433,15,0
2640,SI266220200309225433,0,0
2641,SI266220200309225433,1,0
2642,SI266220200309225433,2,0
2643,SI266220200309225433,3,3256
2644,SI266220200309225433,4,0
2645,SI266220200309225433,5,0
2646,SI266220200309225433,6,0
2647,SI266220200309225433,7,1019
2648,SI266220200309225433,8,0
2649,SI266220200309225433,9,90
2650,SI266220200309225433,10,69
2651,SI266220200309225433,11,0
2652,SI266220200309225433,12,0
2653,SI266220200309225433,13,0
2654,SI266220200309225433,14,0
2655,SI266220200309225433,15,0
2656,SI266220200309225433,0,0
2657,SI266220200309225433,1,0
2658,SI266220200309225433,2,0
2659,SI266220200309225433,3,3883
2660,SI266220200309225433,4,0
2661,SI266220200309225433,5,0
2662,SI266220200309225433,6,0
2663,SI266220200309225433,7,1179
2664,SI266220200309225433,8,0
2665,SI266220200309225433,9,89
2666,SI266220200309225433,10,0
2667,SI266220200309225433,11,0
2668,SI266220200309225433,12,0
